Artist,Title,Length
The Legend of Zelda: Skyward Sword,Tracking Down the Tadtones,2:30
The Legend of Zelda: Skyward Sword,The Goddess’s Silent Realm,2:40
The Legend of Zelda: Skyward Sword,The Sky Keep Appears,1:02
The Legend of Zelda: Skyward Sword,Groose’s Determination,2:40
The Legend of Zelda: Skyward Sword,The Isle of the Goddess,2:51
The Legend of Zelda: Skyward Sword,Great Fairy's Fountain (Piano Arrange),0:56
The Legend of Zelda: Skyward Sword,Great Fairy's Fountain,2:59
The Legend of Zelda: Skyward Sword,The Bazaar,1:47
The Legend of Zelda: Skyward Sword,Temple of Hylia,3:32
The Legend of Zelda: Skyward Sword,Reuniting with Zelda,3:25
The Legend of Zelda: Skyward Sword,Theme of Skyward Sword II ~ Ballad of the Goddess,2:05
The Legend of Zelda: Skyward Sword,Link's Return,3:14
The Legend of Zelda: Skyward Sword,Parting Ways with Fi,2:30
The Legend of Zelda: Skyward Sword,"Thank You, Master Link",3:04
The Legend of Zelda: Skyward Sword,The Sheikah’s Duty,4:06
The Legend of Zelda: Skyward Sword,Staff Credits,7:01
The Legend of Zelda: Skyward Sword,Ballad of the Goddess ~Finale~,0:53
The Legend of Zelda: Skyward Sword,Showdown with Ghirahim (First Phase),4:05
The Legend of Zelda: Skyward Sword,Showdown with Ghirahim (Second Phase),3:52
The Legend of Zelda: Tears of the Kingdom,2nd Trailer BGM (Bonus Track),2:02
The Legend of Zelda: Tears of the Kingdom,3rd Trailer BGM (Bonus Track),3:37
The Legend of Zelda: Tears of the Kingdom,A Miracle,2:04
The Legend of Zelda: Tears of the Kingdom,Cece and Reede,2:01
The Legend of Zelda: Tears of the Kingdom,Colgera Battle (First Half),5:19
The Legend of Zelda: Tears of the Kingdom,Colgera Battle (Second Half),5:34
The Legend of Zelda: Tears of the Kingdom,Construct Factory: 5th Stage,2:40
The Legend of Zelda: Tears of the Kingdom,Demon Dragon Battle,4:56
The Legend of Zelda: Tears of the Kingdom,Demon King Ganondorf Battle - Second Form (Second Half),2:39
The Legend of Zelda: Tears of the Kingdom,Epilogue,5:37
The Legend of Zelda: Tears of the Kingdom,Flux Construct Battle,3:02
The Legend of Zelda: Tears of the Kingdom,Leave It to the Sages and Go Forth,1:01
The Legend of Zelda: Tears of the Kingdom,Link's House,3:27
The Legend of Zelda: Tears of the Kingdom,Lookout Landing,2:59
The Legend of Zelda: Tears of the Kingdom,Main Theme (Bonus Track),2:40
The Legend of Zelda: Tears of the Kingdom,"Mineru, Sage of Spirit",1:44
The Legend of Zelda: Tears of the Kingdom,"Oh, Link... I'm Home!",2:18
The Legend of Zelda: Tears of the Kingdom,Ride on the Sun Balloon,2:00
The Legend of Zelda: Tears of the Kingdom,"Riju, Sage of Lightning",2:02
The Legend of Zelda: Tears of the Kingdom,Seized Construct Battle (First Half),3:44
The Legend of Zelda: Tears of the Kingdom,Seized Construct Battle (Second Half),3:36
The Legend of Zelda: Tears of the Kingdom,Sidon's Determination,1:18
The Legend of Zelda: Tears of the Kingdom,"Sidon, Sage of Water",1:41
The Legend of Zelda: Tears of the Kingdom,Staff Credits,9:54
The Legend of Zelda: Tears of the Kingdom,Tarrey Town (Night),2:18
The Legend of Zelda: Tears of the Kingdom,The Demon Dragon and the Light Dragon,2:00
The Legend of Zelda: Tears of the Kingdom,The Demon Dragon is Destroyed,0:59
The Legend of Zelda: Tears of the Kingdom,The Return of Master Kohga: Battle,1:59
The Legend of Zelda: Tears of the Kingdom,To Her Hand,1:48
The Legend of Zelda: Tears of the Kingdom,"Tulin, Sage of Wind",1:44
The Legend of Zelda: Tears of the Kingdom,Water Temple: 4th Stage,2:12
The Legend of Zelda: Tears of the Kingdom,"Yunobo, Sage of Fire",1:54
The Legend of Zelda: The Wind Waker,Title,1:04
The Legend of Zelda: The Wind Waker,Jalhalla,3:50
The Legend of Zelda: The Wind Waker,Medli's Prayer,0:41
The Legend of Zelda: The Wind Waker,Molgera,4:44
The Legend of Zelda: The Wind Waker,Makar's Prayer,0:29
The Legend of Zelda: The Wind Waker,The Hero of Wind,3:09
The Legend of Zelda: The Wind Waker,Ganondorf Battle,4:13
The Legend of Zelda: The Wind Waker,Farewell Hyrule King,2:14
The Legend of Zelda: The Wind Waker,Ending,1:03
The Legend of Zelda: The Wind Waker,Staff Credits,5:24
The Legend of Zelda: The Wind Waker,Aryll's Theme,2:50
The Legend of Zelda: The Wind Waker,Game Demo,2:30
The Legend of Zelda: The Wind Waker,Aryll's Kidnapping,1:17
The Legend of Zelda: The Wind Waker,Grandma,3:13
The Legend of Zelda: The Wind Waker,Departure,0:50
The Legend of Zelda: The Wind Waker,Pirates,4:05
The Legend of Zelda: The Wind Waker,Inside the Pirate Ship,3:34
The Legend of Zelda: The Wind Waker,Menu Select,3:24
The Legend of Zelda: The Wind Waker,Windfall Island,4:36
The Legend of Zelda: The Wind Waker,The Legendary Hero,3:32
The Legend of Zelda: The Wind Waker,The Great Sea,4:55
The Legend of Zelda: The Wind Waker,The Second Maritime Battle,3:42
The Legend of Zelda: The Wind Waker,Dragon Roost Island,2:46
The Legend of Zelda: The Wind Waker,Outset Island,2:05
The Legend of Zelda: The Wind Waker,Mini-boss,4:45
The Legend of Zelda: The Wind Waker,Boss Clear Fanfare,0:26
The Legend of Zelda: The Wind Waker,Inside a House,0:59
The Legend of Zelda: The Wind Waker,Forest Haven,4:37
The Legend of Zelda: The Wind Waker,Inside Forest Haven,4:44
The Legend of Zelda: The Wind Waker,The Deku Tree and the Koroks,2:33
The Legend of Zelda: The Wind Waker,Grandpa's House,0:56
The Legend of Zelda: The Wind Waker,The Cursed Great Sea,2:24
The Legend of Zelda: The Wind Waker,Fencing Instruction,0:59
The Legend of Zelda: The Wind Waker,Gohdan,4:16
The Legend of Zelda: The Wind Waker,Hyrule Castle,4:08
The Legend of Zelda: The Wind Waker,Phantom Ganon,4:31
The Legend of Zelda: The Wind Waker,Beedle's Shop,3:27
The Legend of Zelda: The Wind Waker,Helmaroc King,4:53
The Legend of Zelda: The Wind Waker,Ganondorf on Forsaken Fortress,3:52
The Legend of Zelda: The Wind Waker,Hyrule King Appears,3:20
The Legend of Zelda: The Wind Waker,Princess Zelda's Theme,3:42
The Legend of Zelda: The Wind Waker,Fairy's Fountain,3:22
The Legend of Zelda: The Wind Waker,Medli's Awakening,1:41
The Legend of Zelda: Twilight Princess,Herd Game,1:14
The Legend of Zelda: Twilight Princess,Inside a House,2:40
The Legend of Zelda: Twilight Princess,Shop,2:23
The Legend of Zelda: Twilight Princess,Title,1:05
The Legend of Zelda: Twilight Princess,Ilia's Theme,1:45
The Legend of Zelda: Twilight Princess,The Legend of Zelda: Orchestra Piece #1,2:05
The Legend of Zelda: Twilight Princess,Succumbed to Twilight,2:18
The Legend of Zelda: Twilight Princess,The Light Spirit Appears,2:00
The Legend of Zelda: Twilight Princess,Menu Select,1:05
The Legend of Zelda: Twilight Princess,Meet Ilia,1:34
The Legend of Zelda: Twilight Princess,Ordon Village,3:09
The Legend of Zelda: Twilight Princess,Ordon Ranch,2:05
The Legend of Zelda: Twilight Princess,Ook Battle,2:41
The Legend of Zelda: Twilight Princess,"Twilit Parasite, Diababa Battle First Half",2:35
The Legend of Zelda: Twilight Princess,"Twilit Parasite, Diababa Battle Second Half",3:29
The Legend of Zelda: Twilight Princess,Our Children Taken,2:12
The Legend of Zelda: Twilight Princess,Hyrule Plain Main Theme,5:39
The Legend of Zelda: Twilight Princess,Hyrule Plain Night Theme,3:02
The Legend of Zelda: Twilight Princess,Postman's Theme,0:52
The Legend of Zelda: Twilight Princess,Kakariko Village,3:01
The Legend of Zelda: Twilight Princess,Death Mountain,2:06
The Legend of Zelda: Twilight Princess,Faron Woods,3:57
The Legend of Zelda: Twilight Princess,Rodeo Game,1:16
The Legend of Zelda: Twilight Princess,Hidden Skill Training,2:00
The Legend of Zelda: Twilight Princess,Dangoro Battle,3:20
The Legend of Zelda: Twilight Princess,"Twilit Igniter, Fyrus Battle",2:57
The Legend of Zelda: Twilight Princess,Queen Rutela's Theme,1:24
The Legend of Zelda: Twilight Princess,Lake Hylia,3:48
The Legend of Zelda: Twilight Princess,Falbi's House,2:33
The Legend of Zelda: Twilight Princess,Hyrule Castle Town,4:46
The Legend of Zelda: Twilight Princess,Overpriced Shop,2:44
The Legend of Zelda: Twilight Princess,STAR Game,1:02
The Legend of Zelda: Twilight Princess,Battle at Eldin Bridge,3:51
The Legend of Zelda: Twilight Princess,Agitha's Castle,2:16
The Legend of Zelda: Twilight Princess,King Bulblin and Lord Bullbo Battle,1:58
The Legend of Zelda: Twilight Princess,Courage,1:39
The Legend of Zelda: Twilight Princess,Midna's Lament,3:15
The Legend of Zelda: Twilight Princess,Reunion with Princess Zelda,2:29
The Legend of Zelda: Twilight Princess,Gerudo Desert,3:21
The Legend of Zelda: Twilight Princess,"Ralis, Prince of the Zoras",5:31
The Legend of Zelda: Twilight Princess,Death Sword Battle,2:51
The Legend of Zelda: Twilight Princess,"Twilit Fossil, Stallord Battle First Half",0:26
The Legend of Zelda: Twilight Princess,"Twilit Fossil, Stallord Battle Second Half",2:02
The Legend of Zelda: Twilight Princess,Zora's Domain,3:43
The Legend of Zelda: Twilight Princess,"Twilit Ice Mass, Blizzetta Battle Second Half",2:22
The Legend of Zelda: Twilight Princess,Boss Defeated,1:30
The Legend of Zelda: Twilight Princess,Snowboarding,2:11
The Legend of Zelda: Twilight Princess,The Hidden Village,2:40
The Legend of Zelda: Twilight Princess,River Game,2:03
The Legend of Zelda: Twilight Princess,Fishing Hole,3:34
The Legend of Zelda: Twilight Princess,Hyrule Castle Tower,3:02
The Legend of Zelda: Twilight Princess,"Ganon's Puppet, Zelda Battle",2:19
The Legend of Zelda: Twilight Princess,Princess Zelda's Theme,1:39
The Legend of Zelda: Twilight Princess,"Dark Lord, Ganondorf Battle First Half",3:20
The Legend of Zelda: Twilight Princess,"Dark Lord, Ganondorf Battle Second Half",4:10
The Legend of Zelda: Twilight Princess,Staff Credits,11:48
The Legend of Zelda: Twilight Princess,Great Fairy's Fountain,1:09
The Legend of Zelda: Twilight Princess,Entering the Twilight Realm,1:21
The Legend of Zelda: Twilight Princess,The Legend of Zelda: Orchestra Piece #2,1:56
The Legend of Zelda: Twilight Princess,Midna's Theme (Album Version),1:26
ToeJam & Earl,ToeJam Jammin',4:04
ToeJam & Earl,Big Earl Bump,3:55
ToeJam & Earl,Rapmaster Rocket Racket,3:46
ToeJam & Earl,Funkotronic Beat,3:30
ToeJam & Earl,Alien Break Down,3:45
ToeJam & Earl,ToeJam Slowjam,4:10
Undertale,Once Upon a Time,1:26
Undertale,Ghost Fight,1:48
Undertale,MEGALOVANIA,5:17
Undertale,Determination,1:46
Undertale,Home,4:11
Undertale,Home (Music Box),4:11
Undertale,Heartache,3:43
Undertale,sans.,1:43
Undertale,Nyeh Heh Heh!,1:09
Undertale,Snowy,3:26
Undertale,Snowdin Town,2:37
Undertale,Shop,1:46
Undertale,Bonetrousle,2:01
Undertale,Dating Start!,4:00
Undertale,Waterfall,4:00
Undertale,Dummy!,3:51
Undertale,Fallen Down,1:50
Undertale,NGAHHH!!,2:48
Undertale,Spear of Justice,3:53
Undertale,It's Showtime!,1:37
Undertale,Ruins,3:08
Undertale,Another Medium,4:46
Undertale,Stronger Monsters,2:10
Undertale,Hotel,2:51
Undertale,"Can You Really Call This A Hotel, I Didn't Receive A Mint On My Pillow Or Anything",2:06
Undertale,Spider Dance,3:27
Undertale,Uwa!! So Temperate♫,1:55
Undertale,Wrong Enemy !?,2:02
Undertale,Oh! One True Love,1:22
Undertale,It's Raining Somewhere Else,5:06
Undertale,CORE,5:22
Undertale,Death by Glamour,4:34
Undertale,For the Fans,3:36
Undertale,Undertale,6:19
Undertale,Song That Might Play When You Fight Sans,2:03
Undertale,ASGORE,5:13
Undertale,Finale,1:51
Undertale,An Ending,3:28
Undertale,Here We Are,3:31
Undertale,Fallen Down (Reprise),5:05
Undertale,Don't Give Up,3:00
Undertale,Hopes and Dreams,3:00
Undertale,SAVE the World,3:41
Undertale,Enemy Approaching,1:56
Undertale,His Theme,1:59
Undertale,Reunited,4:43
Undertale,Menu (Full),1:10
Undertale,Respite,3:42
Undertale,"Bring It In, Guys!",4:11
Undertale,Last Goodbye,2:15
Undertale,Battle Against a True Hero,5:13
Vampire Survivors,Abandoned Castle,7:24
Vampire Survivors,After Confession,3:51
Vampire Survivors,Amber Scenery,5:02
Vampire Survivors,An Empty Tome,3:36
Vampire Survivors,An Introduction to Sorcery,3:25
Vampire Survivors,Aquarius,7:12
Vampire Survivors,Awake,4:18
Vampire Survivors,Baljhet Mountains,5:28
Vampire Survivors,Barely Staying Alive,3:15
Vampire Survivors,Before Concession,3:12
Vampire Survivors,Bloodlines Bequeathed,3:49
Vampire Survivors,Bloody Tears,4:30
Vampire Survivors,Born to be Undead,3:03
Vampire Survivors,Castle People,3:09
Vampire Survivors,Catch you at Carlo's,2:17
Vampire Survivors,Chapel Hidden in Smoke,5:31
Vampire Survivors,Copper Green Intent,3:24
Vampire Survivors,Crystal Allure,3:15
Vampire Survivors,Dance of Pales,3:30
Vampire Survivors,Dancing Widow,3:36
Vampire Survivors,Dracula's Castle (Bonus Track),4:13
Vampire Survivors,Dracula's Castle,3:22
Vampire Survivors,Dracula’s Tears,2:51
Vampire Survivors,Dust Elementals,2:22
Vampire Survivors,Ebony Wings,4:16
Vampire Survivors,Emergency Meeting,3:35
Vampire Survivors,Eneomaos Machine Tower,7:44
Vampire Survivors,Extinguished Flame,3:22
Vampire Survivors,Festive Breeze,3:21
Vampire Survivors,Forest Night Fever,2:58
Vampire Survivors,Gatti Amari,3:18
Vampire Survivors,Gaze up the Stars,3:23
Vampire Survivors,Haze of Night,4:10
Vampire Survivors,Heart of Fire,4:58
Vampire Survivors,Hell Night,3:25
Vampire Survivors,Hide and Steal,3:00
Vampire Survivors,Hide and Survive,3:10
Vampire Survivors,I Might Survive,3:00
Vampire Survivors,I'm Every Reaper,3:11
Vampire Survivors,Invitation of a Crazed Moon,2:46
Vampire Survivors,Iron Blue Intention,4:30
Vampire Survivors,It's Raining Minotaurs,3:04
Vampire Survivors,Jaws of a Scorched Earth,6:03
Vampire Survivors,Lament of Innocence (Leon's Theme,5:26
Vampire Survivors,Legacy of the Moonspell,3:49
Vampire Survivors,Libro Inferno,3:05
Vampire Survivors,Lost Painting,3:07
Vampire Survivors,Mad Forest,3:41
Vampire Survivors,Mighty Illusion,3:36
Vampire Survivors,Moms are Tough,3:13
Vampire Survivors,Moonlight Nocturne,3:38
Vampire Survivors,Moving the Sun and the other Stars,3:27
Vampire Survivors,Needs More Fighting,3:02
Vampire Survivors,No Ducks Among Us,3:32
Vampire Survivors,No Ghosts Among Us,3:21
Vampire Survivors,No Mortals Allowed,2:55
Vampire Survivors,No Pirates Among Us,3:19
Vampire Survivors,No Vampires Among Us,3:24
Vampire Survivors,Pitch Black Intrusion,2:38
Vampire Survivors,Red and Blue,3:31
Vampire Survivors,Reincarnated Echoes,3:03
Vampire Survivors,Reincarnated Soul,3:12
Vampire Survivors,Rumble Kachara,3:44
Vampire Survivors,Sarabande of Healing,7:22
Vampire Survivors,Simon Belmont’s Theme,3:46
Vampire Survivors,Slaying Dragons,3:26
Vampire Survivors,Sole Solution,3:50
Vampire Survivors,Song of Mana,3:04
Vampire Survivors,Successor of Fate,3:58
Vampire Survivors,The Beginning,6:47
Vampire Survivors,The Heart of the World,3:04
Vampire Survivors,The Sinking Old Sanctuary,3:30
Vampire Survivors,Tides of the Foscari,2:28
Vampire Survivors,Tragic Prince,6:11
Vampire Survivors,Unholy Invocation,3:23
Vampire Survivors,Vampire Killer,3:26
Vampire Survivors,Vempair Survaivors,3:03
Vampire Survivors,Victorian Fear,3:49
Vampire Survivors,Wandering the Crystal Blue,5:38
Vampire Survivors,When the Clouds Drown,3:56
Vampire Survivors,Wood Carving Partita,7:26
Vampire Survivors,You Only Happen Once,2:58
Videoball,Next,3:00
Videoball,Hot,2:30
Videoball,Slam,2:05
Videoball,Sweet,2:07
Videoball,Jam,2:18
Videoball,Quick,1:58
Videoball,Friendly,2:47
Videoball,Choom,2:14
Videoball,Slick,2:49
Videoball,Lobby,1:36
Videoball,Pregame,1:35
Videoball,Theme,3:29
Videoball,Easy,2:35
Videoball,Hard,3:06
Videoball,Rock,2:12
WarCraft II: Tides of Darkness,Human Briefing,0:54
WarCraft II: Tides of Darkness,Orc Briefing,1:22
WarCraft II: Tides of Darkness,Orc Battle 01,3:29
WarCraft II: Tides of Darkness,Orc Battle 02,3:32
WarCraft II: Tides of Darkness,Orc Battle 03,3:29
WarCraft II: Tides of Darkness,Orc Battle 04,3:24
WarCraft II: Tides of Darkness,Orc Battle 05,3:29
WarCraft II: Tides of Darkness,Human Battle 01,3:34
WarCraft II: Tides of Darkness,Human Battle 02,3:31
WarCraft II: Tides of Darkness,Human Battle 03,3:32
WarCraft II: Tides of Darkness,Human Battle 04,3:36
WarCraft II: Tides of Darkness,Human Battle 05,3:32
Wii,Mii Channel (Normal),1:54
Wii,Wii Shop Channel,2:00
Xenoblade Chronicles,Main Theme,3:36
Xenoblade Chronicles,Hometown (Night),3:14
Xenoblade Chronicles,A Friend on My Mind,4:41
Xenoblade Chronicles,Crisis,3:41
Xenoblade Chronicles,Memories,2:59
Xenoblade Chronicles,Urgency,2:25
Xenoblade Chronicles,Prologue A,3:18
Xenoblade Chronicles,Majesty,3:32
Xenoblade Chronicles,An Obstacle in Our Path,2:58
Xenoblade Chronicles,Prologue B,3:16
Xenoblade Chronicles,Time to Fight!,4:27
Xenoblade Chronicles,Colony 9,4:54
Xenoblade Chronicles,Colony 9 (Night),3:20
Xenoblade Chronicles,Everyday Life,4:23
Xenoblade Chronicles,Hometown,5:16
Xenoblade Chronicles,Gaur Plain,4:11
Xenoblade Chronicles,Gaur Plain (Night),3:10
Xenoblade Chronicles,In the Refugee Camp,2:53
Xenoblade Chronicles,Unfinished Business,3:02
Xenoblade Chronicles,Colony 6 - Silence,4:39
Xenoblade Chronicles,Satorl Marsh,4:40
Xenoblade Chronicles,Satorl Marsh (Night),4:56
Xenoblade Chronicles,Forest of the Nopon,4:14
Xenoblade Chronicles,Forest of the Nopon (Night),3:11
Xenoblade Chronicles,Frontier Village,2:56
Xenoblade Chronicles,Riki the Legendary Heropon,2:49
Xenoblade Chronicles,Eryth Sea,2:37
Xenoblade Chronicles,Eryth Sea (Night),3:14
Xenoblade Chronicles,Colony 6 - Rebuilding,4:14
Xenoblade Chronicles,"Alcamoth, Imperial Capital",4:59
Xenoblade Chronicles,"Alcamoth, Imperial Capital (Night)",3:04
Xenoblade Chronicles,Futures That Lie Ahead,3:20
Xenoblade Chronicles,You Will Know Our Names,4:27
Xenoblade Chronicles,Valak Mountain,3:47
Xenoblade Chronicles,Valak Mountain (Night),3:06
Xenoblade Chronicles,Sword Valley,4:21
Xenoblade Chronicles,Sword Valley (Night),3:12
Xenoblade Chronicles,Colony 6 - Hope,4:15
Xenoblade Chronicles,Galahad Fortress,4:59
Xenoblade Chronicles,The Fallen Land,3:11
Xenoblade Chronicles,The Fallen Land (Night),3:16
Xenoblade Chronicles,Shulk and Fiora,3:06
Xenoblade Chronicles,Reminiscence,3:26
Xenoblade Chronicles,Riki's Kindness,4:50
Xenoblade Chronicles,Mechanical Rhythm,2:53
Xenoblade Chronicles,Hidden Machina Village,4:44
Xenoblade Chronicles,Mechonis Field,3:27
Xenoblade Chronicles,The Battle is Upon Us,3:33
Xenoblade Chronicles,Central Factory,4:21
Xenoblade Chronicles,"Agniratha, Mechonis Capital",3:46
Xenoblade Chronicles,"Agniratha, Mechonis Capital (Night)",2:53
Xenoblade Chronicles,Ancient Mysteries,2:14
Xenoblade Chronicles,A Tragic Decision,3:14
Xenoblade Chronicles,Thoughts Enshrined,3:20
Xenoblade Chronicles,Colony 6 - Future,4:06
Xenoblade Chronicles,Bionis' Interior (Pulse),2:43
Xenoblade Chronicles,The End Lies Ahead,3:26
Xenoblade Chronicles,Engage the Enemy,3:44
Xenoblade Chronicles,Zanza the Divine,4:37
Xenoblade Chronicles,The God-Slaying Sword,3:53
Xenoblade Chronicles,Once We Part Ways,3:22
Xenoblade Chronicles,Ending Theme - Beyond the Sky,4:24
Xenoblade Chronicles,Epilogue,4:09
Xenoblade Chronicles,Hope,3:19
Xenoblade Chronicles 2,Xenoblade II - Where It All Began -,1:15
Xenoblade Chronicles 2,Elysium in the Dream,2:44
Xenoblade Chronicles 2,The Awakening,2:06
Xenoblade Chronicles 2,Crossing Swords,3:33
Xenoblade Chronicles 2,Incoming!,4:00
Xenoblade Chronicles 2,Gormotti Forest,3:18
Xenoblade Chronicles 2,Gormott,5:04
Xenoblade Chronicles 2,Gormott (Night),3:17
Xenoblade Chronicles 2,Battle!!,3:31
Xenoblade Chronicles 2,Torigoth,3:29
Xenoblade Chronicles 2,Torigoth (Night),2:35
Xenoblade Chronicles 2,"Elysium, in the Blue Sky",1:40
Xenoblade Chronicles 2,Omens of Life,1:52
Xenoblade Chronicles 2,Argentum,3:34
Xenoblade Chronicles 2,Argentum (Night),2:53
Xenoblade Chronicles 2,A Ship in a Stormy Sea,3:28
Xenoblade Chronicles 2,The Ancient Vessel,2:55
Xenoblade Chronicles 2,Exploration,2:45
Xenoblade Chronicles 2,Titan Battleship,4:33
Xenoblade Chronicles 2,Monster Surprised You,3:10
